-- Logs begin at Sun 2019-11-03 23:04:18 UTC, end at Thu 2019-11-07 06:06:22 UTC. --
Nov 07 05:46:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 05:46:59.921188 N | compactor: Starting auto-compaction at revision 36638966
Nov 07 06:03:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:03:47.237839 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (572.155888ms) to execute
Nov 07 06:03:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:03:47.238020 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "range_response_count:0 size:9" took too long (606.498099ms) to execute
Nov 07 06:03:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:03:55.591073 W | etcdserver: request "header:<ID:14919139277662533281 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/masterleases/10.0.0.8\" mod_revision:36724820 > success:<request_put:<key:\"/registry/masterleases/10.0.0.8\" value_size:64 lease:5695767240807757471 >> failure:<request_range:<key:\"/registry/masterleases/10.0.0.8\" > >>" with result "size:20" took too long (1.770650367s) to execute
Nov 07 06:03:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:03:55.591622 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (2.319007957s) to execute
Nov 07 06:03:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:03:55.595940 W | wal: sync duration of 1.77579595s, expected less than 1s
Nov 07 06:03:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:03:55.596293 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v2beta1.autoscaling\" " with result "range_response_count:1 size:640" took too long (542.158962ms) to execute
Nov 07 06:03:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:03:55.596497 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v2beta2.autoscaling\" " with result "range_response_count:1 size:640" took too long (543.329422ms) to execute
Nov 07 06:03:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:03:55.596574 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (2.215349115s) to execute
Nov 07 06:03:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:03:55.596678 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (2.291375053s) to execute
Nov 07 06:03:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:03:55.596784 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.admissionregistration.k8s.io\" " with result "range_response_count:1 size:692" took too long (543.628434ms) to execute
Nov 07 06:03:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:03:55.596934 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.storage.k8s.io\" " with result "range_response_count:1 size:649" took too long (543.784062ms) to execute
Nov 07 06:03:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:03:55.597236 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.scheduling.k8s.io\" " with result "range_response_count:1 size:659" took too long (544.20795ms) to execute
Nov 07 06:03:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:03:55.597375 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (1.301576316s) to execute
Nov 07 06:03:57 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:03:57.363799 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (106.407816ms) to execute
Nov 07 06:03:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:03:58.070812 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (461.785285ms) to execute
Nov 07 06:04:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:04:01.263291 W | etcdserver: read-only range request "key:\"/registry/configmaps\" range_end:\"/registry/configmapt\" count_only:true " with result "range_response_count:0 size:9" took too long (106.575487ms) to execute
Nov 07 06:04:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:04:04.485003 W | etcdserver: read-only range request "key:\"/registry/roles\" range_end:\"/registry/rolet\" count_only:true " with result "range_response_count:0 size:9" took too long (248.561699ms) to execute
Nov 07 06:04:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:04:04.485164 W | etcdserver: read-only range request "key:\"/registry/volumeattachments\" range_end:\"/registry/volumeattachmentt\" count_only:true " with result "range_response_count:0 size:7" took too long (190.770957ms) to execute
Nov 07 06:04:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:04:05.849303 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (226.459974ms) to execute
Nov 07 06:04:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:04:05.855248 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (219.405731ms) to execute
Nov 07 06:04:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:04:07.788768 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (413.663825ms) to execute
Nov 07 06:04:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:04:08.690844 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (582.288157ms) to execute
Nov 07 06:04:15 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:04:15.437765 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/resourcequota-controller-token-zjj84\" " with result "range_response_count:1 size:2402" took too long (546.035541ms) to execute
Nov 07 06:04:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:04:17.285246 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/prometheuses\" range_end:\"/registry/monitoring.coreos.com/prometheuset\" count_only:true " with result "range_response_count:0 size:9" took too long (461.568988ms) to execute
Nov 07 06:04:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:04:17.285386 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers/default/\" range_end:\"/registry/horizontalpodautoscalers/default0\" limit:500 " with result "range_response_count:1 size:1479" took too long (276.109632ms) to execute
Nov 07 06:04:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:04:17.285445 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/prometheusrules\" range_end:\"/registry/monitoring.coreos.com/prometheusrulet\" count_only:true " with result "range_response_count:0 size:9" took too long (474.897545ms) to execute
Nov 07 06:04:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:04:22.293650 W | etcdserver: read-only range request "key:\"/registry/rolebindings\" range_end:\"/registry/rolebindingt\" count_only:true " with result "range_response_count:0 size:9" took too long (175.007106ms) to execute
Nov 07 06:04:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:04:23.051180 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/coredns-token-hmdjn\" " with result "range_response_count:1 size:2283" took too long (280.267389ms) to execute
Nov 07 06:04:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:04:26.532029 W | etcdserver: read-only range request "key:\"/registry/daemonsets\" range_end:\"/registry/daemonsett\" count_only:true " with result "range_response_count:0 size:9" took too long (642.152366ms) to execute
Nov 07 06:04:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:04:26.540667 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (599.518048ms) to execute
Nov 07 06:04:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:04:26.540730 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (625.202498ms) to execute
