-- Logs begin at Mon 2019-10-07 09:29:53 UTC, end at Thu 2019-10-10 07:38:14 UTC. --
Oct 10 07:17:07 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:17:07.076214 I | mvcc: store.index: compact 32054468
Oct 10 07:36:47 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:47.757617 W | etcdserver: failed to revoke 4f0b6da58eba9b6c ("etcdserver: request timed out")
Oct 10 07:36:47 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:47.757735 W | etcdserver: failed to revoke 4f0b6da58ebb455f ("etcdserver: request timed out")
Oct 10 07:36:48 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:48.258257 W | etcdserver: failed to revoke 4f0b6da58ebb44fc ("etcdserver: request timed out")
Oct 10 07:36:48 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:48.258338 W | etcdserver: failed to revoke 4f0b6da58ebb455f ("etcdserver: request timed out")
Oct 10 07:36:48 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:48.258372 W | etcdserver: failed to revoke 4f0b6da58eba9b6c ("etcdserver: request timed out")
Oct 10 07:36:48 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:48.758553 W | etcdserver: failed to revoke 4f0b6da58ebb455f ("etcdserver: request timed out")
Oct 10 07:36:48 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:48.758606 W | etcdserver: failed to revoke 4f0b6da58ebb44fc ("etcdserver: request timed out")
Oct 10 07:36:48 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:48.758669 W | etcdserver: failed to revoke 4f0b6da58eba9b6c ("etcdserver: request timed out")
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.259143 W | etcdserver: failed to revoke 4f0b6da58ebb455f ("etcdserver: request timed out")
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.259224 W | etcdserver: failed to revoke 4f0b6da58ebb44fc ("etcdserver: request timed out")
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.259398 W | etcdserver: failed to revoke 4f0b6da58eba9b6c ("etcdserver: request timed out")
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.371729 W | etcdserver: timed out waiting for read index response
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.372079 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-5jbh4\" " with result "error:etcdserver: request timed out" took too long (29.856084857s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.372113 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "error:etcdserver: request timed out" took too long (28.392471118s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.372153 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/stackdrivers\" range_end:\"/registry/config.istio.io/stackdrivert\" count_only:true " with result "error:etcdserver: request timed out" took too long (25.538819461s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.372172 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-5jbh4\" " with result "error:etcdserver: request timed out" took too long (16.443177943s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.372194 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-kube-state-metrics-token-52n8d\" " with result "error:etcdserver: request timed out" took too long (28.753297179s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.372209 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-5jbh4\" " with result "error:etcdserver: request timed out" took too long (25.731104418s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.372224 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-5jbh4\" " with result "error:etcdserver: request timed out" took too long (29.856284433s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.372240 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-5jbh4\" " with result "error:etcdserver: request timed out" took too long (16.995351701s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.372266 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/edges\" range_end:\"/registry/config.istio.io/edget\" count_only:true " with result "error:etcdserver: request timed out" took too long (25.828282287s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.372287 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-5jbh4\" " with result "error:etcdserver: request timed out" took too long (29.85634977s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.372302 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-kube-state-metrics-token-52n8d\" " with result "error:etcdserver: request timed out" took too long (29.378614238s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.372320 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-5jbh4\" " with result "error:etcdserver: request timed out" took too long (26.875434048s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.372337 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-5jbh4\" " with result "error:etcdserver: request timed out" took too long (18.236183689s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.372351 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-5jbh4\" " with result "error:etcdserver: request timed out" took too long (29.856427799s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.372366 W | etcdserver: read-only range request "key:\"/registry/clusterroles\" range_end:\"/registry/clusterrolet\" count_only:true " with result "error:etcdserver: request timed out" took too long (27.083292416s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.372384 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-5jbh4\" " with result "error:etcdserver: request timed out" took too long (29.856347068s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.372408 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-5jbh4\" " with result "error:etcdserver: request timed out" took too long (18.55552074s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.372435 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-5jbh4\" " with result "error:etcdserver: request timed out" took too long (27.438109486s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.372456 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/disruption-controller-token-dzc52\" " with result "error:etcdserver: request timed out" took too long (29.856435372s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.372492 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-5jbh4\" " with result "error:etcdserver: request timed out" took too long (19.32177204s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.372517 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-5jbh4\" " with result "error:etcdserver: request timed out" took too long (29.85667454s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.372534 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-5jbh4\" " with result "error:etcdserver: request timed out" took too long (29.856540908s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.372562 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-5jbh4\" " with result "error:etcdserver: request timed out" took too long (19.979421973s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.372587 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kubernetes-dashboard-token-lvfxb\" " with result "error:etcdserver: request timed out" took too long (29.85689467s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.372603 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-5jbh4\" " with result "error:etcdserver: request timed out" took too long (29.856608196s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.372629 W | etcdserver: read-only range request "key:\"/registry/rolebindings\" range_end:\"/registry/rolebindingt\" count_only:true " with result "error:etcdserver: request timed out" took too long (20.478463673s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.372648 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-5jbh4\" " with result "error:etcdserver: request timed out" took too long (29.857361774s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.372656 W | etcdserver: read-only range request "key:\"/registry/authentication.istio.io/policies\" range_end:\"/registry/authentication.istio.io/policiet\" count_only:true " with result "error:etcdserver: request timed out" took too long (15.45975467s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.372672 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/resourcequota-controller-token-zjj84\" " with result "error:etcdserver: request timed out" took too long (29.856683594s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.372696 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-5jbh4\" " with result "error:etcdserver: request timed out" took too long (29.857444146s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.372730 W | etcdserver: read-only range request "key:\"/registry/priorityclasses\" range_end:\"/registry/priorityclasset\" count_only:true " with result "error:etcdserver: request timed out" took too long (20.816941494s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.372758 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-kube-state-metrics-token-52n8d\" " with result "error:etcdserver: request timed out" took too long (29.85749825s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.372803 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-5jbh4\" " with result "error:etcdserver: request timed out" took too long (20.935479373s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.372817 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "error:etcdserver: request timed out" took too long (29.857568956s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.372900 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/httpapispecbindings\" range_end:\"/registry/config.istio.io/httpapispecbindingt\" count_only:true " with result "error:etcdserver: request timed out" took too long (22.402416125s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.372914 W | etcdserver: read-only range request "key:\"/registry/podsecuritypolicy\" range_end:\"/registry/podsecuritypolicz\" count_only:true " with result "error:etcdserver: request timed out" took too long (26.458855252s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.372944 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-operator-token-t4dst\" " with result "error:etcdserver: request timed out" took too long (29.857705695s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.372967 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "error:etcdserver: request timed out" took too long (29.856193395s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.372997 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-5jbh4\" " with result "error:etcdserver: request timed out" took too long (29.857856485s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.373036 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-5jbh4\" " with result "error:etcdserver: request timed out" took too long (29.858099551s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.373098 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/reportnothings\" range_end:\"/registry/config.istio.io/reportnothingt\" count_only:true " with result "error:etcdserver: request timed out" took too long (24.681018631s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.373124 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "error:etcdserver: request timed out" took too long (27.155305653s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.373209 W | etcdserver: read-only range request "key:\"/registry/networkpolicies\" range_end:\"/registry/networkpoliciet\" count_only:true " with result "error:etcdserver: request timed out" took too long (29.859114566s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.373328 W | etcdserver: read-only range request "key:\"/registry/controllerrevisions\" range_end:\"/registry/controllerrevisiont\" count_only:true " with result "error:etcdserver: request timed out" took too long (29.862648333s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.373451 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "error:etcdserver: request timed out" took too long (29.863344707s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.373549 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/istio-mixer-service-account-token-g9fv8\" " with result "error:etcdserver: request timed out" took too long (27.650041716s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.373587 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers/default/\" range_end:\"/registry/horizontalpodautoscalers/default0\" limit:500 " with result "error:etcdserver: request timed out" took too long (29.863952819s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.373720 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-5jbh4\" " with result "error:etcdserver: request timed out" took too long (29.855862847s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.373750 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/templates\" range_end:\"/registry/config.istio.io/templatet\" count_only:true " with result "error:etcdserver: request timed out" took too long (19.968931013s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.373785 W | etcdserver: read-only range request "key:\"/registry/networking.istio.io/envoyfilters\" range_end:\"/registry/networking.istio.io/envoyfiltert\" count_only:true " with result "error:etcdserver: request timed out" took too long (29.864109268s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.373876 W | etcdserver: read-only range request "key:\"/registry/services/endpoints\" range_end:\"/registry/services/endpointt\" count_only:true " with result "error:etcdserver: request timed out" took too long (29.864360619s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.373960 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-5jbh4\" " with result "error:etcdserver: request timed out" took too long (29.857424918s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.374023 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/httpapispecs\" range_end:\"/registry/config.istio.io/httpapispect\" count_only:true " with result "error:etcdserver: request timed out" took too long (29.864701958s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.374103 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/istio-citadel-service-account-token-q9wn9\" " with result "error:etcdserver: request timed out" took too long (29.856247904s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.374227 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/authorizations\" range_end:\"/registry/config.istio.io/authorizationt\" count_only:true " with result "error:etcdserver: request timed out" took too long (29.864996788s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.374387 W | etcdserver: read-only range request "key:\"/registry/networking.istio.io/sidecars\" range_end:\"/registry/networking.istio.io/sidecart\" count_only:true " with result "error:etcdserver: request timed out" took too long (29.87686314s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.374482 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-5jbh4\" " with result "error:etcdserver: request timed out" took too long (18.788259177s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.374505 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "error:etcdserver: request timed out" took too long (29.877948463s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.374578 W | etcdserver: read-only range request "key:\"/registry/clusterrolebindings\" range_end:\"/registry/clusterrolebindingt\" count_only:true " with result "error:etcdserver: request timed out" took too long (29.878494313s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.374618 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "error:etcdserver: request timed out" took too long (29.856634305s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.374705 W | etcdserver: read-only range request "key:\"/registry/minions/\" range_end:\"/registry/minions0\" " with result "error:etcdserver: request timed out" took too long (29.88494019s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.374775 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/fluentds\" range_end:\"/registry/config.istio.io/fluentdt\" count_only:true " with result "error:etcdserver: request timed out" took too long (29.885274968s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.374822 W | etcdserver: read-only range request "key:\"/registry/roles\" range_end:\"/registry/rolet\" count_only:true " with result "error:etcdserver: request timed out" took too long (29.890971923s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.374911 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-5jbh4\" " with result "error:etcdserver: request timed out" took too long (29.85767394s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.375018 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/attributemanifests\" range_end:\"/registry/config.istio.io/attributemanifestt\" count_only:true " with result "error:etcdserver: request timed out" took too long (24.144520493s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.375114 W | etcdserver: read-only range request "key:\"/registry/rbac.istio.io/serviceroles\" range_end:\"/registry/rbac.istio.io/servicerolet\" count_only:true " with result "error:etcdserver: request timed out" took too long (29.896697865s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.375174 W | etcdserver: read-only range request "key:\"/registry/networkpolicies\" range_end:\"/registry/networkpoliciet\" count_only:true " with result "error:etcdserver: request timed out" took too long (29.89681779s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.375216 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "error:etcdserver: request timed out" took too long (29.898090055s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.375265 W | etcdserver: read-only range request "key:\"/registry/persistentvolumes\" range_end:\"/registry/persistentvolumet\" count_only:true " with result "error:etcdserver: request timed out" took too long (29.898252501s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.375310 W | etcdserver: read-only range request "key:\"/registry/replicasets\" range_end:\"/registry/replicasett\" count_only:true " with result "error:etcdserver: request timed out" took too long (29.898397551s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.375373 W | etcdserver: read-only range request "key:\"/registry/apiextensions.k8s.io/customresourcedefinitions\" range_end:\"/registry/apiextensions.k8s.io/customresourcedefinitiont\" count_only:true " with result "error:etcdserver: request timed out" took too long (29.898462584s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.375436 W | etcdserver: read-only range request "key:\"/registry/limitranges\" range_end:\"/registry/limitranget\" count_only:true " with result "error:etcdserver: request timed out" took too long (29.899412447s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.375476 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-5jbh4\" " with result "error:etcdserver: request timed out" took too long (18.165483781s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.376222 W | etcdserver: read-only range request "key:\"/registry/resourcequotas\" range_end:\"/registry/resourcequotat\" count_only:true " with result "error:etcdserver: request timed out" took too long (29.905178875s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.376279 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/metrics\" range_end:\"/registry/config.istio.io/metrict\" count_only:true " with result "error:etcdserver: request timed out" took too long (29.962105577s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.376335 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/prometheuses\" range_end:\"/registry/monitoring.coreos.com/prometheuset\" count_only:true " with result "error:etcdserver: request timed out" took too long (29.962530702s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.376367 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "error:etcdserver: request timed out" took too long (29.856053878s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.376486 W | etcdserver: read-only range request "key:\"/registry/mutatingwebhookconfigurations\" range_end:\"/registry/mutatingwebhookconfigurationt\" count_only:true " with result "error:etcdserver: request timed out" took too long (29.052586545s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.377022 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/prometheuses\" range_end:\"/registry/config.istio.io/prometheuset\" count_only:true " with result "error:etcdserver: request timed out" took too long (24.88096226s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.377862 W | etcdserver: read-only range request "key:\"/registry/events\" range_end:\"/registry/eventt\" count_only:true " with result "error:etcdserver: request timed out" took too long (28.355448919s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.378318 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-5jbh4\" " with result "error:etcdserver: request timed out" took too long (20.557561906s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.378769 W | etcdserver: read-only range request "key:\"/registry/services/specs\" range_end:\"/registry/services/spect\" count_only:true " with result "error:etcdserver: request timed out" took too long (23.120935989s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.381811 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-5jbh4\" " with result "error:etcdserver: request timed out" took too long (24.085998087s) to execute
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.759501 W | etcdserver: failed to revoke 4f0b6da58ebb44fc ("etcdserver: request timed out")
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.759550 W | etcdserver: failed to revoke 4f0b6da58ebb455f ("etcdserver: request timed out")
Oct 10 07:36:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:49.759817 W | etcdserver: failed to revoke 4f0b6da58eba9b6c ("etcdserver: request timed out")
Oct 10 07:36:50 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:50.259715 W | etcdserver: failed to revoke 4f0b6da58ebb44fc ("etcdserver: request timed out")
Oct 10 07:36:50 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:50.259777 W | etcdserver: failed to revoke 4f0b6da58ebb455f ("etcdserver: request timed out")
Oct 10 07:36:50 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:50.259813 W | etcdserver: failed to revoke 4f0b6da58eba9b6c ("etcdserver: request timed out")
Oct 10 07:36:50 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:50.759998 W | etcdserver: failed to revoke 4f0b6da58ebb44fc ("etcdserver: request timed out")
Oct 10 07:36:50 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:50.760044 W | etcdserver: failed to revoke 4f0b6da58eba9b6c ("etcdserver: request timed out")
Oct 10 07:36:50 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:50.760119 W | etcdserver: failed to revoke 4f0b6da58ebb455f ("etcdserver: request timed out")
Oct 10 07:36:50 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:50.890142 W | etcdserver: read-only range request "key:\"/registry/minions/\" range_end:\"/registry/minions0\" " with result "error:context canceled" took too long (1.295233471s) to execute
Oct 10 07:36:51 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:51.260229 W | etcdserver: failed to revoke 4f0b6da58eba9b6c ("etcdserver: request timed out")
Oct 10 07:36:51 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:51.260287 W | etcdserver: failed to revoke 4f0b6da58ebb455f ("etcdserver: request timed out")
Oct 10 07:36:51 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:51.260330 W | etcdserver: failed to revoke 4f0b6da58ebb44fc ("etcdserver: request timed out")
Oct 10 07:36:51 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:36:51.298061 W | wal: sync duration of 1m2.147728913s, expected less than 1s
