-- Logs begin at Tue 2019-10-22 12:00:32 UTC, end at Wed 2019-10-23 07:46:20 UTC. --
Oct 23 07:24:43 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:24:43.327906 W | wal: sync duration of 1.008435597s, expected less than 1s
Oct 23 07:39:12 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:39:12.824358 W | etcdserver: request "header:<ID:14919139082523423361 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/services/endpoints/kube-system/kube-scheduler\" mod_revision:33627316 > success:<request_put:<key:\"/registry/services/endpoints/kube-system/kube-scheduler\" value_size:373 >> failure:<request_range:<key:\"/registry/services/endpoints/kube-system/kube-scheduler\" > >>" with result "size:20" took too long (432.848778ms) to execute
Oct 23 07:39:12 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:39:12.824777 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (221.137396ms) to execute
Oct 23 07:39:14 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:39:14.306428 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (144.067067ms) to execute
Oct 23 07:39:20 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:39:20.497578 W | wal: sync duration of 1.287489875s, expected less than 1s
Oct 23 07:39:20 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:39:20.497787 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (1.646642359s) to execute
Oct 23 07:39:20 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:39:20.497836 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (2.096108119s) to execute
Oct 23 07:39:20 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:39:20.497862 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (1.436122569s) to execute
Oct 23 07:39:20 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:39:20.497934 W | etcdserver: read-only range request "key:\"/registry/roles\" range_end:\"/registry/rolet\" count_only:true " with result "range_response_count:0 size:9" took too long (2.100748768s) to execute
Oct 23 07:39:20 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:39:20.498217 W | etcdserver: request "header:<ID:14919139082523423418 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" mod_revision:33627314 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" value_size:5896 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" > >>" with result "size:20" took too long (1.287834384s) to execute
Oct 23 07:39:20 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:39:20.498289 W | etcdserver: read-only range request "key:\"/registry/roles\" range_end:\"/registry/rolet\" count_only:true " with result "range_response_count:0 size:9" took too long (987.364469ms) to execute
Oct 23 07:39:23 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:39:23.065281 W | etcdserver: read-only range request "key:\"/registry/masterleases/10.0.0.8\" " with result "range_response_count:1 size:133" took too long (205.046445ms) to execute
Oct 23 07:39:24 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:39:24.317619 W | etcdserver: read-only range request "key:\"/registry/pods/default/\" range_end:\"/registry/pods/default0\" limit:500 " with result "range_response_count:20 size:32849" took too long (212.19677ms) to execute
Oct 23 07:39:29 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:39:29.429507 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (855.111923ms) to execute
Oct 23 07:39:29 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:39:29.429824 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (891.81902ms) to execute
Oct 23 07:39:40 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:39:40.948676 W | etcdserver: read-only range request "key:\"/registry/replicasets\" range_end:\"/registry/replicasett\" count_only:true " with result "range_response_count:0 size:9" took too long (1.262526286s) to execute
Oct 23 07:39:40 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:39:40.948750 W | etcdserver: request "header:<ID:14919139082523423594 > lease_revoke:<id:4f0b6df358741394>" with result "size:29" took too long (1.00857045s) to execute
Oct 23 07:39:40 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:39:40.948903 W | etcdserver: failed to revoke 4f0b6df358741394 ("lease not found")
Oct 23 07:39:40 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:39:40.949309 W | etcdserver: failed to revoke 4f0b6df358741394 ("lease not found")
Oct 23 07:39:48 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:39:48.010718 W | etcdserver: read-only range request "key:\"/registry/networkpolicies\" range_end:\"/registry/networkpoliciet\" count_only:true " with result "range_response_count:0 size:7" took too long (269.373528ms) to execute
Oct 23 07:39:52 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:39:52.382209 W | etcdserver: read-only range request "key:\"/registry/podsecuritypolicy\" range_end:\"/registry/podsecuritypolicz\" count_only:true " with result "range_response_count:0 size:9" took too long (157.39096ms) to execute
Oct 23 07:39:52 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:39:52.382428 W | etcdserver: read-only range request "key:\"/registry/leases\" range_end:\"/registry/leaset\" count_only:true " with result "range_response_count:0 size:7" took too long (456.759376ms) to execute
Oct 23 07:39:53 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:39:53.410883 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (265.771693ms) to execute
Oct 23 07:39:53 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:39:53.410984 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (153.397395ms) to execute
Oct 23 07:39:53 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:39:53.411125 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (308.966628ms) to execute
Oct 23 07:39:56 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:39:56.123613 W | etcdserver: read-only range request "key:\"/registry/services/specs\" range_end:\"/registry/services/spect\" count_only:true " with result "range_response_count:0 size:9" took too long (490.030608ms) to execute
Oct 23 07:39:57 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:39:57.469313 W | etcdserver: request "header:<ID:14919139082523423761 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-master-1\" mod_revision:33627386 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" value_size:4682 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" > >>" with result "size:20" took too long (430.807506ms) to execute
Oct 23 07:39:57 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:39:57.469565 W | etcdserver: read-only range request "key:\"/registry/secrets\" range_end:\"/registry/secrett\" count_only:true " with result "range_response_count:0 size:9" took too long (200.085183ms) to execute
Oct 23 07:39:57 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:39:57.469993 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "range_response_count:0 size:9" took too long (146.558847ms) to execute
Oct 23 07:40:02 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:40:02.407782 W | etcdserver: read-only range request "key:\"/registry/resourcequotas\" range_end:\"/registry/resourcequotat\" count_only:true " with result "range_response_count:0 size:7" took too long (562.479664ms) to execute
Oct 23 07:40:03 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:40:03.709591 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (136.309699ms) to execute
Oct 23 07:40:03 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:40:03.709872 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (142.20523ms) to execute
Oct 23 07:40:06 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:40:06.799432 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (203.750617ms) to execute
Oct 23 07:40:11 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:40:11.490316 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices\" range_end:\"/registry/apiregistration.k8s.io/apiservicet\" count_only:true " with result "range_response_count:0 size:9" took too long (322.596958ms) to execute
Oct 23 07:40:13 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:40:13.636357 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (194.650031ms) to execute
Oct 23 07:40:13 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:40:13.636728 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (377.895375ms) to execute
Oct 23 07:40:18 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:40:18.612306 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (723.078981ms) to execute
Oct 23 07:40:22 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:40:22.346132 W | etcdserver: read-only range request "key:\"/registry/events\" range_end:\"/registry/eventt\" count_only:true " with result "range_response_count:0 size:10" took too long (415.400521ms) to execute
Oct 23 07:40:36 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:40:36.428189 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (275.54548ms) to execute
Oct 23 07:40:40 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:40:40.041358 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (154.951974ms) to execute
Oct 23 07:40:45 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:40:45.814108 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-ql8kw\" " with result "range_response_count:1 size:1735" took too long (777.946673ms) to execute
Oct 23 07:40:49 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:40:49.146742 W | etcdserver: request "header:<ID:14919139082523424145 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" mod_revision:33627489 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" value_size:7976 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" > >>" with result "size:20" took too long (454.087784ms) to execute
Oct 23 07:40:49 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:40:49.147014 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (349.458358ms) to execute
Oct 23 07:40:54 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:40:54.231613 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-ql8kw\" " with result "range_response_count:1 size:1855" took too long (146.175329ms) to execute
Oct 23 07:40:54 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:40:54.231765 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (129.909007ms) to execute
Oct 23 07:40:57 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:40:57.581330 W | etcdserver: read-only range request "key:\"/registry/minions/\" range_end:\"/registry/minions0\" limit:500 " with result "range_response_count:6 size:34725" took too long (185.228404ms) to execute
Oct 23 07:41:01 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:41:01.484509 W | etcdserver: read-only range request "key:\"/registry/controllerrevisions\" range_end:\"/registry/controllerrevisiont\" count_only:true " with result "range_response_count:0 size:9" took too long (126.181267ms) to execute
Oct 23 07:41:01 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:41:01.484671 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (224.555896ms) to execute
Oct 23 07:41:04 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:41:04.698113 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (949.131361ms) to execute
Oct 23 07:41:04 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:41:04.698403 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "range_response_count:0 size:9" took too long (702.478135ms) to execute
Oct 23 07:41:04 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:41:04.698575 W | etcdserver: read-only range request "key:\"/registry/clusterroles\" range_end:\"/registry/clusterrolet\" count_only:true " with result "range_response_count:0 size:9" took too long (966.068486ms) to execute
Oct 23 07:41:04 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:41:04.698849 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (422.520257ms) to execute
Oct 23 07:41:04 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:41:04.699338 W | etcdserver: request "header:<ID:14919139082523424278 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-1\" mod_revision:33627520 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" value_size:5280 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" > >>" with result "size:20" took too long (390.3694ms) to execute
Oct 23 07:41:13 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:41:13.587672 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (329.812859ms) to execute
Oct 23 07:41:15 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:41:15.580018 W | etcdserver: read-only range request "key:\"/registry/services/endpoints\" range_end:\"/registry/services/endpointt\" count_only:true " with result "range_response_count:0 size:9" took too long (1.404167529s) to execute
Oct 23 07:41:15 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:41:15.580104 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-s2rnp.15d036152c5487bc\" " with result "range_response_count:1 size:589" took too long (1.22355731s) to execute
Oct 23 07:41:15 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:41:15.580601 W | etcdserver: request "header:<ID:14919139082523424351 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-1\" mod_revision:33627540 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" value_size:5280 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" > >>" with result "size:20" took too long (862.26193ms) to execute
Oct 23 07:41:15 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:41:15.580803 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (838.360479ms) to execute
Oct 23 07:41:15 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:41:15.580856 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (521.970958ms) to execute
Oct 23 07:41:15 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:41:15.581001 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (859.544965ms) to execute
Oct 23 07:41:15 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:41:15.581192 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/prometheuses\" range_end:\"/registry/monitoring.coreos.com/prometheuset\" count_only:true " with result "range_response_count:0 size:9" took too long (106.825617ms) to execute
Oct 23 07:41:20 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:41:20.945735 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (646.88302ms) to execute
Oct 23 07:41:20 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:41:20.945854 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/prometheusrules\" range_end:\"/registry/monitoring.coreos.com/prometheusrulet\" count_only:true " with result "range_response_count:0 size:9" took too long (441.558627ms) to execute
Oct 23 07:41:20 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:41:20.946043 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (296.661247ms) to execute
Oct 23 07:41:24 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:41:24.537120 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.\" " with result "range_response_count:1 size:581" took too long (811.995678ms) to execute
Oct 23 07:41:24 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:41:24.537351 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.policy\" " with result "range_response_count:1 size:625" took too long (813.270569ms) to execute
Oct 23 07:41:24 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:41:24.537369 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.extensions\" " with result "range_response_count:1 size:637" took too long (810.284026ms) to execute
Oct 23 07:41:24 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:41:24.537474 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.metrics.k8s.io\" " with result "range_response_count:1 size:1284" took too long (809.821886ms) to execute
Oct 23 07:41:24 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:41:24.537561 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.events.k8s.io\" " with result "range_response_count:1 size:646" took too long (813.493414ms) to execute
Oct 23 07:41:24 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:41:24.537657 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-ql8kw\" " with result "range_response_count:1 size:1851" took too long (454.41674ms) to execute
Oct 23 07:41:28 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:41:28.118190 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (396.446377ms) to execute
Oct 23 07:41:28 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:41:28.118828 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers/default/\" range_end:\"/registry/horizontalpodautoscalers/default0\" limit:500 " with result "range_response_count:1 size:1480" took too long (317.084514ms) to execute
Oct 23 07:41:34 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:41:34.651042 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-s2rnp\" " with result "range_response_count:1 size:1731" took too long (294.225751ms) to execute
Oct 23 07:41:44 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:41:44.271848 W | etcdserver: request "header:<ID:14919139082523424616 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/replicasets/default/backend-844b95fc6f\" mod_revision:33627619 > success:<request_put:<key:\"/registry/replicasets/default/backend-844b95fc6f\" value_size:988 >> failure:<request_range:<key:\"/registry/replicasets/default/backend-844b95fc6f\" > >>" with result "size:20" took too long (847.529052ms) to execute
Oct 23 07:41:44 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:41:44.272514 W | etcdserver: read-only range request "key:\"/registry/rolebindings\" range_end:\"/registry/rolebindingt\" count_only:true " with result "range_response_count:0 size:9" took too long (809.753117ms) to execute
Oct 23 07:41:44 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:41:44.273369 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (527.76636ms) to execute
Oct 23 07:41:52 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:41:52.773579 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "range_response_count:0 size:9" took too long (262.03631ms) to execute
Oct 23 07:42:10 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:42:10.793377 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (289.933376ms) to execute
Oct 23 07:42:11 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:42:11.671152 W | etcdserver: request "header:<ID:14919139082523424828 > lease_revoke:<id:4f0b6df35874b7cb>" with result "size:29" took too long (662.221392ms) to execute
Oct 23 07:42:11 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:42:11.671433 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/servicemonitors\" range_end:\"/registry/monitoring.coreos.com/servicemonitort\" count_only:true " with result "range_response_count:0 size:9" took too long (346.435483ms) to execute
Oct 23 07:42:11 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:42:11.671462 W | etcdserver: failed to revoke 4f0b6df35874b7cb ("lease not found")
Oct 23 07:42:14 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:42:14.916121 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (105.969549ms) to execute
Oct 23 07:42:14 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:42:14.916168 W | etcdserver: read-only range request "key:\"/registry/daemonsets\" range_end:\"/registry/daemonsett\" count_only:true " with result "range_response_count:0 size:9" took too long (461.82824ms) to execute
Oct 23 07:42:14 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:42:14.916254 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/podmonitors\" range_end:\"/registry/monitoring.coreos.com/podmonitort\" count_only:true " with result "range_response_count:0 size:7" took too long (189.83766ms) to execute
Oct 23 07:42:23 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:42:23.863712 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.policy\" " with result "range_response_count:1 size:625" took too long (153.444873ms) to execute
Oct 23 07:42:23 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:42:23.864521 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.authorization.k8s.io\" " with result "range_response_count:1 size:653" took too long (155.723102ms) to execute
Oct 23 07:42:23 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:42:23.865070 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1alpha1.admissionregistration.k8s.io\" " with result "range_response_count:1 size:694" took too long (156.718533ms) to execute
Oct 23 07:42:23 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:42:23.865580 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.events.k8s.io\" " with result "range_response_count:1 size:646" took too long (154.202731ms) to execute
Oct 23 07:42:23 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:42:23.866534 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.networking.k8s.io\" " with result "range_response_count:1 size:644" took too long (154.364672ms) to execute
Oct 23 07:42:30 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:42:30.925945 W | etcdserver: read-only range request "key:\"/registry/minions/\" range_end:\"/registry/minions0\" limit:500 " with result "range_response_count:6 size:34725" took too long (250.722331ms) to execute
Oct 23 07:42:38 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:42:38.101431 W | etcdserver: read-only range request "key:\"/registry/replicasets\" range_end:\"/registry/replicasett\" count_only:true " with result "range_response_count:0 size:9" took too long (239.96829ms) to execute
Oct 23 07:42:44 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:42:44.200824 I | mvcc: store.index: compact 33627127
Oct 23 07:42:44 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:42:44.202858 W | etcdserver: request "header:<ID:14919139082523425122 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > compaction:<revision:33627127 > " with result "size:7" took too long (104.108794ms) to execute
Oct 23 07:42:44 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:42:44.202988 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-ql8kw\" " with result "range_response_count:1 size:1851" took too long (100.823806ms) to execute
Oct 23 07:42:44 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:42:44.207176 I | mvcc: finished scheduled compaction at 33627127 (took 4.283721ms)
Oct 23 07:42:53 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:42:53.990665 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1alpha1.admissionregistration.k8s.io\" " with result "range_response_count:1 size:694" took too long (285.015351ms) to execute
Oct 23 07:42:53 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:42:53.990741 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v2beta1.autoscaling\" " with result "range_response_count:1 size:640" took too long (285.282795ms) to execute
Oct 23 07:42:53 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:42:53.990846 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.authorization.k8s.io\" " with result "range_response_count:1 size:653" took too long (285.722712ms) to execute
Oct 23 07:42:53 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:42:53.990919 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.extensions\" " with result "range_response_count:1 size:637" took too long (285.618316ms) to execute
Oct 23 07:42:53 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-23 07:42:53.990976 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.\" " with result "range_response_count:1 size:581" took too long (285.484877ms) to execute
