-- Logs begin at Mon 2019-12-16 15:39:59 UTC, end at Wed 2019-12-18 04:40:26 UTC. --
Dec 18 04:18:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:18:12.120475 W | wal: sync duration of 1.323514896s, expected less than 1s
Dec 18 04:31:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:31:56.172645 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "error:etcdserver: request timed out" took too long (23.693719608s) to execute
Dec 18 04:31:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:31:56.172659 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-kube-state-metrics-token-52n8d\" " with result "error:etcdserver: request timed out" took too long (15.118510783s) to execute
Dec 18 04:31:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:31:56.172721 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices\" range_end:\"/registry/apiregistration.k8s.io/apiservicet\" count_only:true " with result "error:etcdserver: request timed out" took too long (26.523394758s) to execute
Dec 18 04:31:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:31:56.172745 W | etcdserver: read-only range request "key:\"/registry/podtemplates\" range_end:\"/registry/podtemplatet\" count_only:true " with result "error:etcdserver: request timed out" took too long (15.789178085s) to execute
Dec 18 04:31:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:31:56.172770 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "error:etcdserver: request timed out" took too long (21.897116026s) to execute
Dec 18 04:31:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:31:56.172975 W | etcdserver: read-only range request "key:\"/registry/clusterroles\" range_end:\"/registry/clusterrolet\" count_only:true " with result "error:etcdserver: request timed out" took too long (15.453809093s) to execute
Dec 18 04:31:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:31:56.407629 W | etcdserver: failed to revoke 4f0b6e20ca416f67 ("etcdserver: request timed out")
Dec 18 04:31:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:31:56.407699 W | etcdserver: failed to revoke 4f0b6e20ca416fc7 ("etcdserver: request timed out")
Dec 18 04:31:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:31:56.907915 W | etcdserver: failed to revoke 4f0b6e20ca416fc7 ("etcdserver: request timed out")
Dec 18 04:31:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:31:56.907976 W | etcdserver: failed to revoke 4f0b6e20ca416f67 ("etcdserver: request timed out")
Dec 18 04:31:57 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:31:57.408294 W | etcdserver: failed to revoke 4f0b6e20ca416fc7 ("etcdserver: request timed out")
Dec 18 04:31:57 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:31:57.408376 W | etcdserver: failed to revoke 4f0b6e20ca416f67 ("etcdserver: request timed out")
Dec 18 04:31:57 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:31:57.908726 W | etcdserver: failed to revoke 4f0b6e20ca416f67 ("etcdserver: request timed out")
Dec 18 04:31:57 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:31:57.908773 W | etcdserver: failed to revoke 4f0b6e20ca416fc7 ("etcdserver: request timed out")
Dec 18 04:31:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:31:58.409352 W | etcdserver: failed to revoke 4f0b6e20ca416f67 ("etcdserver: request timed out")
Dec 18 04:31:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:31:58.409398 W | etcdserver: failed to revoke 4f0b6e20ca416fc7 ("etcdserver: request timed out")
Dec 18 04:31:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:31:58.909679 W | etcdserver: failed to revoke 4f0b6e20ca416fc7 ("etcdserver: request timed out")
Dec 18 04:31:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:31:58.909753 W | etcdserver: failed to revoke 4f0b6e20ca416f67 ("etcdserver: request timed out")
Dec 18 04:31:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:31:59.409853 W | etcdserver: failed to revoke 4f0b6e20ca416fc7 ("etcdserver: request timed out")
Dec 18 04:31:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:31:59.409908 W | etcdserver: failed to revoke 4f0b6e20ca416f67 ("etcdserver: request timed out")
Dec 18 04:31:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:31:59.910237 W | etcdserver: failed to revoke 4f0b6e20ca416fc7 ("etcdserver: request timed out")
Dec 18 04:31:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:31:59.910295 W | etcdserver: failed to revoke 4f0b6e20ca416f67 ("etcdserver: request timed out")
Dec 18 04:32:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:00.410923 W | etcdserver: failed to revoke 4f0b6e20ca416f67 ("etcdserver: request timed out")
Dec 18 04:32:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:00.410969 W | etcdserver: failed to revoke 4f0b6e20ca416fc7 ("etcdserver: request timed out")
Dec 18 04:32:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:00.911260 W | etcdserver: failed to revoke 4f0b6e20ca416fc7 ("etcdserver: request timed out")
Dec 18 04:32:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:00.911308 W | etcdserver: failed to revoke 4f0b6e20ca416f67 ("etcdserver: request timed out")
Dec 18 04:32:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:01.077674 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "error:context canceled" took too long (9.977269933s) to execute
Dec 18 04:32:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:01.411414 W | etcdserver: failed to revoke 4f0b6e20ca416f67 ("etcdserver: request timed out")
Dec 18 04:32:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:01.411449 W | etcdserver: failed to revoke 4f0b6e20ca416fc7 ("etcdserver: request timed out")
Dec 18 04:32:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:01.665445 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "error:context canceled" took too long (9.931712931s) to execute
Dec 18 04:32:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:01.670042 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "error:context canceled" took too long (9.938112632s) to execute
Dec 18 04:32:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:01.670345 W | etcdserver: read-only range request "key:\"/registry/events/kube-system/kube-scheduler-openhouse-demo-k8s-master-1.15d2b8691f895acb\" " with result "error:context canceled" took too long (6.963601926s) to execute
Dec 18 04:32:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:01.672804 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "error:context canceled" took too long (9.910521935s) to execute
Dec 18 04:32:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:01.672970 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-4hkwr\" " with result "error:context canceled" took too long (9.250915217s) to execute
Dec 18 04:32:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:01.763199 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "error:context canceled" took too long (9.896755826s) to execute
Dec 18 04:32:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:01.800659 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "error:context canceled" took too long (9.877483141s) to execute
Dec 18 04:32:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:01.911604 W | etcdserver: failed to revoke 4f0b6e20ca416fc7 ("etcdserver: request timed out")
Dec 18 04:32:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:01.911641 W | etcdserver: failed to revoke 4f0b6e20ca416f67 ("etcdserver: request timed out")
Dec 18 04:32:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:02.411984 W | etcdserver: failed to revoke 4f0b6e20ca416f67 ("etcdserver: request timed out")
Dec 18 04:32:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:02.412024 W | etcdserver: failed to revoke 4f0b6e20ca416fc7 ("etcdserver: request timed out")
Dec 18 04:32:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:02.912395 W | etcdserver: failed to revoke 4f0b6e20ca416f67 ("etcdserver: request timed out")
Dec 18 04:32:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:02.912519 W | etcdserver: failed to revoke 4f0b6e20ca416fc7 ("etcdserver: request timed out")
Dec 18 04:32:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:03.412531 W | etcdserver: failed to revoke 4f0b6e20ca416fc7 ("etcdserver: request timed out")
Dec 18 04:32:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:03.412582 W | etcdserver: failed to revoke 4f0b6e20ca416f67 ("etcdserver: request timed out")
Dec 18 04:32:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:03.912741 W | etcdserver: failed to revoke 4f0b6e20ca416f67 ("etcdserver: request timed out")
Dec 18 04:32:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:03.912824 W | etcdserver: failed to revoke 4f0b6e20ca416fc7 ("etcdserver: request timed out")
Dec 18 04:32:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:04.412952 W | etcdserver: failed to revoke 4f0b6e20ca416fc7 ("etcdserver: request timed out")
Dec 18 04:32:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:04.413011 W | etcdserver: failed to revoke 4f0b6e20ca416f67 ("etcdserver: request timed out")
Dec 18 04:32:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:04.913399 W | etcdserver: failed to revoke 4f0b6e20ca416f67 ("etcdserver: request timed out")
Dec 18 04:32:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:04.913450 W | etcdserver: failed to revoke 4f0b6e20ca416fc7 ("etcdserver: request timed out")
Dec 18 04:32:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:05.413633 W | etcdserver: failed to revoke 4f0b6e20ca416fc7 ("etcdserver: request timed out")
Dec 18 04:32:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:05.413720 W | etcdserver: failed to revoke 4f0b6e20ca416f67 ("etcdserver: request timed out")
Dec 18 04:32:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:05.913835 W | etcdserver: failed to revoke 4f0b6e20ca416fc7 ("etcdserver: request timed out")
Dec 18 04:32:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:05.913929 W | etcdserver: failed to revoke 4f0b6e20ca416f67 ("etcdserver: request timed out")
Dec 18 04:32:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:06.413999 W | etcdserver: failed to revoke 4f0b6e20ca416f67 ("etcdserver: request timed out")
Dec 18 04:32:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:06.414069 W | etcdserver: failed to revoke 4f0b6e20ca416fc7 ("etcdserver: request timed out")
Dec 18 04:32:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:06.914291 W | etcdserver: failed to revoke 4f0b6e20ca416fc7 ("etcdserver: request timed out")
Dec 18 04:32:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:06.914376 W | etcdserver: failed to revoke 4f0b6e20ca416f67 ("etcdserver: request timed out")
Dec 18 04:32:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:07.414415 W | etcdserver: failed to revoke 4f0b6e20ca416fc7 ("etcdserver: request timed out")
Dec 18 04:32:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:07.414486 W | etcdserver: failed to revoke 4f0b6e20ca416f67 ("etcdserver: request timed out")
Dec 18 04:32:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:07.914640 W | etcdserver: failed to revoke 4f0b6e20ca416fc7 ("etcdserver: request timed out")
Dec 18 04:32:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:07.914704 W | etcdserver: failed to revoke 4f0b6e20ca416f67 ("etcdserver: request timed out")
Dec 18 04:32:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:08.415005 W | etcdserver: failed to revoke 4f0b6e20ca416f67 ("etcdserver: request timed out")
Dec 18 04:32:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:08.415051 W | etcdserver: failed to revoke 4f0b6e20ca416fc7 ("etcdserver: request timed out")
Dec 18 04:32:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:08.915307 W | etcdserver: failed to revoke 4f0b6e20ca416fc7 ("etcdserver: request timed out")
Dec 18 04:32:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:08.915408 W | etcdserver: failed to revoke 4f0b6e20ca416f67 ("etcdserver: request timed out")
Dec 18 04:32:09 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:09.415663 W | etcdserver: failed to revoke 4f0b6e20ca416f67 ("etcdserver: request timed out")
Dec 18 04:32:09 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:09.415865 W | etcdserver: failed to revoke 4f0b6e20ca416fc7 ("etcdserver: request timed out")
Dec 18 04:32:09 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:09.915719 W | etcdserver: failed to revoke 4f0b6e20ca416f67 ("etcdserver: request timed out")
Dec 18 04:32:09 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:09.915781 W | etcdserver: failed to revoke 4f0b6e20ca416fc7 ("etcdserver: request timed out")
Dec 18 04:32:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:10.415959 W | etcdserver: failed to revoke 4f0b6e20ca416fc7 ("etcdserver: request timed out")
Dec 18 04:32:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:10.416000 W | etcdserver: failed to revoke 4f0b6e20ca416f67 ("etcdserver: request timed out")
Dec 18 04:32:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:10.826966 W | wal: sync duration of 44.673470812s, expected less than 1s
Dec 18 04:32:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:10.916302 W | etcdserver: failed to revoke 4f0b6e20ca416f67 ("etcdserver: request timed out")
Dec 18 04:32:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:10.916762 W | etcdserver: failed to revoke 4f0b6e20ca416fc7 ("etcdserver: request timed out")
Dec 18 04:32:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:11.086681 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "error:context canceled" took too long (9.886766684s) to execute
Dec 18 04:32:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:11.416462 W | etcdserver: failed to revoke 4f0b6e20ca416f67 ("etcdserver: request timed out")
Dec 18 04:32:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:11.416527 W | etcdserver: failed to revoke 4f0b6e20ca416fc7 ("etcdserver: request timed out")
Dec 18 04:32:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:11.671678 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "error:context canceled" took too long (9.922195232s) to execute
Dec 18 04:32:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:11.673024 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "error:context canceled" took too long (9.965885329s) to execute
Dec 18 04:32:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:11.683622 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-4hkwr\" " with result "error:context canceled" took too long (9.255801893s) to execute
Dec 18 04:32:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:11.683859 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "error:context canceled" took too long (9.910517122s) to execute
Dec 18 04:32:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:11.760665 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "error:context canceled" took too long (9.902527943s) to execute
Dec 18 04:32:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:11.801325 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "error:context canceled" took too long (9.837384455s) to execute
Dec 18 04:32:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:11.916613 W | etcdserver: failed to revoke 4f0b6e20ca416fc7 ("etcdserver: request timed out")
Dec 18 04:32:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:11.916656 W | etcdserver: failed to revoke 4f0b6e20ca416f67 ("etcdserver: request timed out")
Dec 18 04:32:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:12.416882 W | etcdserver: failed to revoke 4f0b6e20ca416f67 ("etcdserver: request timed out")
Dec 18 04:32:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:12.416956 W | etcdserver: failed to revoke 4f0b6e20ca416fc7 ("etcdserver: request timed out")
Dec 18 04:32:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:12.917185 W | etcdserver: failed to revoke 4f0b6e20ca416f67 ("etcdserver: request timed out")
Dec 18 04:32:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:12.917267 W | etcdserver: failed to revoke 4f0b6e20ca416fc7 ("etcdserver: request timed out")
Dec 18 04:32:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:13.417445 W | etcdserver: failed to revoke 4f0b6e20ca416fc7 ("etcdserver: request timed out")
Dec 18 04:32:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:13.417523 W | etcdserver: failed to revoke 4f0b6e20ca416f67 ("etcdserver: request timed out")
Dec 18 04:32:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:13.917467 W | etcdserver: failed to revoke 4f0b6e20ca416fc7 ("etcdserver: request timed out")
Dec 18 04:32:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:13.917510 W | etcdserver: failed to revoke 4f0b6e20ca416f67 ("etcdserver: request timed out")
Dec 18 04:32:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:14.083698 W | etcdserver: request "header:<ID:14919139277706194967 > lease_revoke:<id:4f0b6e20ca416f67>" with result "size:29" took too long (3.256193011s) to execute
Dec 18 04:32:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:14.086871 W | etcdserver: failed to revoke 4f0b6e20ca416fc7 ("lease not found")
Dec 18 04:32:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:14.097879 W | etcdserver: failed to revoke 4f0b6e20ca416fc7 ("lease not found")
Dec 18 04:32:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:14.097893 W | etcdserver: failed to revoke 4f0b6e20ca416f67 ("lease not found")
Dec 18 04:32:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:14.097900 W | etcdserver: failed to revoke 4f0b6e20ca416f67 ("lease not found")
Dec 18 04:32:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:14.097907 W | etcdserver: failed to revoke 4f0b6e20ca416fc7 ("lease not found")
Dec 18 04:32:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:14.097949 W | etcdserver: failed to revoke 4f0b6e20ca416fc7 ("lease not found")
Dec 18 04:32:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:14.097977 W | etcdserver: failed to revoke 4f0b6e20ca416f67 ("lease not found")
Dec 18 04:32:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:14.098035 W | etcdserver: failed to revoke 4f0b6e20ca416f67 ("lease not found")
Dec 18 04:32:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:14.098058 W | etcdserver: failed to revoke 4f0b6e20ca416fc7 ("lease not found")
Dec 18 04:32:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:14.098124 W | etcdserver: failed to revoke 4f0b6e20ca416fc7 ("lease not found")
Dec 18 04:32:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:14.098148 W | etcdserver: failed to revoke 4f0b6e20ca416f67 ("lease not found")
Dec 18 04:32:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:14.098157 W | etcdserver: failed to revoke 4f0b6e20ca416f67 ("lease not found")
Dec 18 04:32:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:14.098200 W | etcdserver: failed to revoke 4f0b6e20ca416fc7 ("lease not found")
Dec 18 04:32:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:14.098214 W | etcdserver: read-only range request "key:\"/registry/events\" range_end:\"/registry/eventt\" count_only:true " with result "range_response_count:0 size:10" took too long (27.251499546s) to execute
Dec 18 04:32:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:14.098327 W | etcdserver: failed to revoke 4f0b6e20ca416fc7 ("lease not found")
Dec 18 04:32:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:14.098358 W | etcdserver: failed to revoke 4f0b6e20ca416f67 ("lease not found")
Dec 18 04:32:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:14.098384 W | etcdserver: failed to revoke 4f0b6e20ca416fc7 ("lease not found")
Dec 18 04:32:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:14.098395 W | etcdserver: failed to revoke 4f0b6e20ca416f67 ("lease not found")
Dec 18 04:32:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:14.098411 W | etcdserver: failed to revoke 4f0b6e20ca416fc7 ("lease not found")
Dec 18 04:32:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:14.098422 W | etcdserver: failed to revoke 4f0b6e20ca416fc7 ("lease not found")
Dec 18 04:32:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:14.098452 W | etcdserver: failed to revoke 4f0b6e20ca416f67 ("lease not found")
Dec 18 04:32:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:14.098467 W | etcdserver: failed to revoke 4f0b6e20ca416f67 ("lease not found")
Dec 18 04:32:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:14.098547 W | etcdserver: failed to revoke 4f0b6e20ca416fc7 ("lease not found")
Dec 18 04:32:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:14.098573 W | etcdserver: failed to revoke 4f0b6e20ca416fc7 ("lease not found")
Dec 18 04:32:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:14.098600 W | etcdserver: failed to revoke 4f0b6e20ca416f67 ("lease not found")
Dec 18 04:32:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:14.098673 W | etcdserver: failed to revoke 4f0b6e20ca416fc7 ("lease not found")
Dec 18 04:32:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:14.098739 W | etcdserver: failed to revoke 4f0b6e20ca416f67 ("lease not found")
Dec 18 04:32:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:14.098759 W | etcdserver: failed to revoke 4f0b6e20ca416fc7 ("lease not found")
Dec 18 04:32:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:14.098769 W | etcdserver: failed to revoke 4f0b6e20ca40ed05 ("lease not found")
Dec 18 04:32:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:14.098789 W | etcdserver: failed to revoke 4f0b6e20ca416f67 ("lease not found")
Dec 18 04:32:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:14.098805 W | etcdserver: failed to revoke 4f0b6e20ca416fc7 ("lease not found")
Dec 18 04:32:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:14.098833 W | etcdserver: failed to revoke 4f0b6e20ca40ed05 ("lease not found")
Dec 18 04:32:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:14.098859 W | etcdserver: failed to revoke 4f0b6e20ca416f67 ("lease not found")
Dec 18 04:32:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:14.098881 W | etcdserver: failed to revoke 4f0b6e20ca416fc7 ("lease not found")
Dec 18 04:32:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:14.098930 W | etcdserver: failed to revoke 4f0b6e20ca416f67 ("lease not found")
Dec 18 04:32:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:14.098956 W | etcdserver: failed to revoke 4f0b6e20ca40ed05 ("lease not found")
Dec 18 04:32:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:14.098970 W | etcdserver: failed to revoke 4f0b6e20ca40ed05 ("lease not found")
Dec 18 04:32:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:14.098985 W | etcdserver: failed to revoke 4f0b6e20ca416fc7 ("lease not found")
Dec 18 04:32:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:14.098996 W | etcdserver: failed to revoke 4f0b6e20ca416f67 ("lease not found")
Dec 18 04:32:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:14.099005 W | etcdserver: failed to revoke 4f0b6e20ca416fc7 ("lease not found")
Dec 18 04:32:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:14.099025 W | etcdserver: failed to revoke 4f0b6e20ca416f67 ("lease not found")
Dec 18 04:32:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:14.099081 W | etcdserver: failed to revoke 4f0b6e20ca40ed05 ("lease not found")
Dec 18 04:32:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:14.099102 W | etcdserver: failed to revoke 4f0b6e20ca40ed05 ("lease not found")
Dec 18 04:32:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:14.099112 W | etcdserver: failed to revoke 4f0b6e20ca416fc7 ("lease not found")
Dec 18 04:32:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:32:14.099213 W | etcdserver: failed to revoke 4f0b6e20ca416f67 ("lease not found")
